id,company,educationLevel,employmentType,hiringEndAt,hiringStartAt,jobOpeningUrl,location,createdAt,maxExperienceYears,minExperienceYears,salary,title,viewCount,position,requiredSkills
2221,LG디스플레이,학사,정규직,2025-03-22T17:06:09.551736,2025-02-20T17:06:09.551736,https://example.com/job/2221,대구,2025-02-20T17:06:09.551737,5,1,62000000,LG디스플레이 클라우드 엔지니어 모집,4358,클라우드 엔지니어,"['AWS', 'Elasticsearch', 'Bitbucket', 'Node.js', 'Django', 'GraphQL', 'Apache NiFi']"
2222,롯데면세점,전문학사,프리랜서,2025-03-10T17:06:09.551741,2025-02-20T17:06:09.551741,https://example.com/job/2222,부산,2025-02-20T17:06:09.551743,5,0,42000000,롯데면세점 시스템 엔지니어 모집,1904,시스템 엔지니어,"['MongoDB', 'Node.js', 'Cassandra', 'Apache Solr', 'OAuth']"
2223,CJ,고졸,정규직,2025-03-07T17:06:09.551747,2025-02-20T17:06:09.551747,https://example.com/job/2223,대전,2025-02-20T17:06:09.551748,4,2,44000000,CJ 클라우드 엔지니어 모집,1506,클라우드 엔지니어,"['Java', 'GitHub', 'React', 'Cassandra', 'Python']"
2224,현대자동차,석사,정규직,2025-02-27T17:06:09.551752,2025-02-20T17:06:09.551752,https://example.com/job/2224,울산,2025-02-20T17:06:09.551753,1,2,36000000,현대자동차 Spring 개발자 모집,2740,Spring 개발자,"['AWS', 'Git', 'Firebase', 'React', 'TestNG']"
2225,롯데손해보험,무관,인턴,2025-03-16T17:06:09.551758,2025-02-20T17:06:09.551758,https://example.com/job/2225,대구,2025-02-20T17:06:09.551759,4,2,33000000,롯데손해보험 파이썬 개발자 모집,1391,파이썬 개발자,"['Git', 'MySQL', 'Redis', 'TestNG', 'Ruby on Rails', 'Apache NiFi']"
2226,애경,석사,프리랜서,2025-02-28T17:06:09.551763,2025-02-20T17:06:09.551763,https://example.com/job/2226,광주,2025-02-20T17:06:09.551764,3,1,63000000,애경 데이터 엔지니어 모집,4018,데이터 엔지니어,"['Terraform', 'Node.js', 'SQLite', 'OAuth', 'JWT']"
2227,하나은행,무관,정규직,2025-03-08T17:06:09.551769,2025-02-20T17:06:09.551769,https://example.com/job/2227,청주,2025-02-20T17:06:09.551770,1,1,37000000,하나은행 데이터 엔지니어 모집,865,데이터 엔지니어,"['Firebase', 'GitHub', 'Vue.js', 'Mockito', 'REST API', 'OAuth', 'Docker']"
2228,링크드인,무관,정규직,2025-03-10T17:06:09.551775,2025-02-20T17:06:09.551775,https://example.com/job/2228,창원,2025-02-20T17:06:09.551776,4,2,41000000,링크드인 파이썬 개발자 모집,211,파이썬 개발자,"['Jenkins', 'Java', 'Git', 'Terraform', 'SQLite', 'Ruby on Rails', 'Go']"
2229,게임펍,학사,정규직,2025-03-07T17:06:09.551786,2025-02-20T17:06:09.551786,https://example.com/job/2229,창원,2025-02-20T17:06:09.551790,5,0,43000000,게임펍 Node.js 개발자 모집,2865,Node.js 개발자,"['GitHub', 'React', 'PostgreSQL', 'Redis', 'Python', 'Swagger']"
2230,광주은행,박사,정규직,2025-03-18T17:06:09.551794,2025-02-20T17:06:09.551794,https://example.com/job/2230,대전,2025-02-20T17:06:09.551795,4,0,45000000,광주은행 데이터 엔지니어 모집,4857,데이터 엔지니어,"['Jenkins', 'Java', 'Terraform', 'Bitbucket', 'Python', 'Swagger', 'Apache NiFi']"
2231,티몬,무관,정규직,2025-03-03T17:06:09.551800,2025-02-20T17:06:09.551800,https://example.com/job/2231,광주,2025-02-20T17:06:09.551801,1,1,46000000,티몬 데이터베이스 관리자(DBA) 모집,2613,데이터베이스 관리자(DBA),"['Jenkins', 'Azure', 'Firebase', 'React', 'TestNG', 'Mockito', 'Flask']"
2232,넥스트챌린지,전문학사,아르바이트,2025-03-11T17:06:09.551806,2025-02-20T17:06:09.551806,https://example.com/job/2232,울산,2025-02-20T17:06:09.551807,5,0,43000000,넥스트챌린지 시스템 엔지니어 모집,546,시스템 엔지니어,"['Git', 'Bitbucket', 'React', 'Vue.js', 'Mockito', 'Cassandra', 'REST API', 'Kubernetes', 'Docker']"
2233,모비스,전문학사,인턴,2025-02-27T17:06:09.551811,2025-02-20T17:06:09.551811,https://example.com/job/2233,대구,2025-02-20T17:06:09.551812,1,2,39000000,모비스 QA 모집,2186,QA,"['Oracle DB', 'SQLite', 'Flask', 'Ruby on Rails', 'Apache Camel']"
2234,코스모스,석사,정규직,2025-03-04T17:06:09.551817,2025-02-20T17:06:09.551817,https://example.com/job/2234,창원,2025-02-20T17:06:09.551818,3,1,61000000,코스모스 프론트엔드 개발자 모집,872,프론트엔드 개발자,"['Spring Boot', 'TestNG', 'Vue.js', 'Node.js', 'Mockito', 'GraphQL', 'Apache NiFi']"
2235,코스모스,무관,아르바이트,2025-03-07T17:06:09.551823,2025-02-20T17:06:09.551823,https://example.com/job/2235,울산,2025-02-20T17:06:09.551824,5,2,61000000,코스모스 파이썬 개발자 모집,1044,파이썬 개발자,"['AWS', 'Azure', 'GitLab', 'MySQL', 'MongoDB', 'Python', 'SQLite', 'OAuth', 'Go']"
2236,쿠팡플러스,무관,아르바이트,2025-03-12T17:06:09.551828,2025-02-20T17:06:09.551828,https://example.com/job/2236,서울,2025-02-20T17:06:09.551832,3,1,40000000,쿠팡플러스 QA 모집,452,QA,"['Elasticsearch', 'Bitbucket', 'Angular', 'JUnit', 'Vue.js', 'Mockito', 'Flask', 'Hadoop', 'OAuth', 'Go']"
2237,하나금융그룹,전문학사,정규직,2025-03-08T17:06:09.551837,2025-02-20T17:06:09.551837,https://example.com/job/2237,서울,2025-02-20T17:06:09.551840,5,1,43000000,하나금융그룹 Spring 개발자 모집,3012,Spring 개발자,"['Azure', 'MySQL', 'MongoDB', 'Python', 'SQLite', 'Apache Solr']"
2238,하이네켄,전문학사,인턴,2025-02-27T17:06:09.551844,2025-02-20T17:06:09.551844,https://example.com/job/2238,부산,2025-02-20T17:06:09.551846,5,2,40000000,하이네켄 Spring 개발자 모집,4954,Spring 개발자,"['AWS', 'Kafka', 'Angular', 'Mockito', 'Django', 'REST API', 'Apache Solr', 'Hadoop', 'Spark', 'Kubernetes']"
2239,타이탄,학사,프리랜서,2025-03-18T17:06:09.551850,2025-02-20T17:06:09.551850,https://example.com/job/2239,인천,2025-02-20T17:06:09.551852,1,2,64000000,타이탄 자바스크립트 개발자 모집,2375,자바스크립트 개발자,"['GitHub', 'Firebase', 'Elasticsearch', 'MySQL', 'Spring Boot', 'MongoDB', 'Django']"
2240,아시아나항공,전문학사,아르바이트,2025-03-22T17:06:09.551856,2025-02-20T17:06:09.551856,https://example.com/job/2240,창원,2025-02-20T17:06:09.551857,3,2,37000000,아시아나항공 프론트엔드 개발자 모집,4517,프론트엔드 개발자,"['Firebase', 'GitHub', 'JUnit', 'Oracle DB', 'Hadoop', 'Kubernetes', 'Docker', 'Apache NiFi']"
2241,SK텔레콤,학사,정규직,2025-03-02T17:06:09.551862,2025-02-20T17:06:09.551862,https://example.com/job/2241,대전,2025-02-20T17:06:09.551863,1,1,44000000,SK텔레콤 시스템 엔지니어 모집,4857,시스템 엔지니어,"['CI/CD', 'Angular', 'Django', 'Hadoop', 'Kubernetes']"
2242,현대백화점,고졸,프리랜서,2025-02-28T17:06:09.551867,2025-02-20T17:06:09.551867,https://example.com/job/2242,대전,2025-02-20T17:06:09.551869,5,1,59000000,현대백화점 Spring 개발자 모집,1633,Spring 개발자,"['Jenkins', 'AWS', 'Elasticsearch', 'MongoDB', 'TestNG', 'Mockito', 'Swagger', 'Oracle DB', 'Go']"
2243,한화생명,박사,계약직,2025-03-06T17:06:09.551873,2025-02-20T17:06:09.551873,https://example.com/job/2243,광주,2025-02-20T17:06:09.551874,5,1,42000000,한화생명 자바스크립트 개발자 모집,2810,자바스크립트 개발자,"['Bitbucket', 'TestNG', 'Oracle DB', 'Django', 'Flask', 'Hadoop', 'Docker']"
2244,신한은행,고졸,정규직,2025-03-11T17:06:09.551879,2025-02-20T17:06:09.551879,https://example.com/job/2244,창원,2025-02-20T17:06:09.551880,4,2,56000000,신한은행 QA 모집,3347,QA,"['Git', 'Firebase', 'Elasticsearch', 'Spring Boot', 'Vue.js', 'Cassandra', 'SQLite', 'Apache Solr', 'Kubernetes']"
2245,메리츠화재,전문학사,계약직,2025-03-13T17:06:09.551884,2025-02-20T17:06:09.551884,https://example.com/job/2245,인천,2025-02-20T17:06:09.551885,4,0,57000000,메리츠화재 클라우드 엔지니어 모집,1374,클라우드 엔지니어,"['Terraform', 'Bitbucket', 'MySQL', 'React', 'JUnit', 'TestNG', 'Oracle DB', 'Spark', 'Apache Camel']"
2246,배달의민족,전문학사,프리랜서,2025-03-17T17:06:09.551890,2025-02-20T17:06:09.551890,https://example.com/job/2246,울산,2025-02-20T17:06:09.551891,4,2,50000000,배달의민족 Spring 개발자 모집,1281,Spring 개발자,"['Java', 'SQLite', 'REST API', 'Apache Solr', 'Go', 'JWT', 'Apache NiFi']"
2247,브랜디,전문학사,정규직,2025-03-07T17:06:09.551895,2025-02-20T17:06:09.551895,https://example.com/job/2247,부산,2025-02-20T17:06:09.551899,4,0,44000000,브랜디 파이썬 개발자 모집,454,파이썬 개발자,"['GitLab', 'Redis', 'Vue.js', 'Django', 'Hadoop', 'Kubernetes']"
2248,도미노피자,석사,정규직,2025-03-04T17:06:09.551904,2025-02-20T17:06:09.551904,https://example.com/job/2248,수원,2025-02-20T17:06:09.551906,4,2,66000000,도미노피자 웹 애플리케이션 개발자 모집,4206,웹 애플리케이션 개발자,"['Jenkins', 'GitHub', 'Kafka', 'Spring Boot', 'Swagger', 'SQLite', 'Flask', 'REST API', 'Docker']"
2249,넥스트레벨,고졸,아르바이트,2025-03-17T17:06:09.551910,2025-02-20T17:06:09.551910,https://example.com/job/2249,청주,2025-02-20T17:06:09.551911,1,0,44000000,넥스트레벨 데이터 엔지니어 모집,2494,데이터 엔지니어,"['Git', 'JUnit', 'Python', 'Django', 'Flask', 'Hadoop', 'Go', 'JWT']"
2250,광주은행,무관,정규직,2025-03-10T17:06:09.551916,2025-02-20T17:06:09.551916,https://example.com/job/2250,청주,2025-02-20T17:06:09.551917,2,0,61000000,광주은행 웹 애플리케이션 개발자 모집,3985,웹 애플리케이션 개발자,"['Git', 'PostgreSQL', 'MongoDB', 'TestNG', 'Cassandra']"
2251,11번가,고졸,계약직,2025-03-15T17:06:09.551922,2025-02-20T17:06:09.551922,https://example.com/job/2251,수원,2025-02-20T17:06:09.551923,3,2,37000000,11번가 웹 애플리케이션 개발자 모집,4254,웹 애플리케이션 개발자,"['Jenkins', 'Azure', 'MySQL', 'Bitbucket', 'TestNG', 'Node.js', 'Cassandra', 'Go', 'Apache Camel']"
2252,헬로윤미,전문학사,정규직,2025-03-21T17:06:09.551927,2025-02-20T17:06:09.551927,https://example.com/job/2252,서울,2025-02-20T17:06:09.551928,1,0,39000000,헬로윤미 프론트엔드 개발자 모집,4391,프론트엔드 개발자,"['PostgreSQL', 'TestNG', 'REST API', 'Ruby on Rails', 'Apache NiFi']"
2253,엔씨소프트,전문학사,계약직,2025-03-06T17:06:09.551933,2025-02-20T17:06:09.551933,https://example.com/job/2253,대전,2025-02-20T17:06:09.551934,1,1,45000000,엔씨소프트 백엔드 개발자 모집,1762,백엔드 개발자,"['Terraform', 'CI/CD', 'Node.js', 'GraphQL', 'REST API', 'JWT', 'Go']"
2254,롯데면세점,전문학사,정규직,2025-03-08T17:06:09.551938,2025-02-20T17:06:09.551938,https://example.com/job/2254,대구,2025-02-20T17:06:09.551940,4,0,39000000,롯데면세점 자바스크립트 개발자 모집,856,자바스크립트 개발자,"['Jenkins', 'GitLab', 'Terraform', 'Python', 'Apache Solr', 'OAuth', 'Docker']"
2255,시그마,고졸,인턴,2025-03-07T17:06:09.551945,2025-02-20T17:06:09.551945,https://example.com/job/2255,창원,2025-02-20T17:06:09.551946,4,2,45000000,시그마 웹 애플리케이션 개발자 모집,1731,웹 애플리케이션 개발자,"['AWS', 'Terraform', 'CI/CD', 'Node.js', 'Mockito', 'Apache Camel']"
2256,11번가,전문학사,정규직,2025-03-16T17:06:09.551950,2025-02-20T17:06:09.551950,https://example.com/job/2256,서울,2025-02-20T17:06:09.551951,3,2,58000000,11번가 클라우드 엔지니어 모집,3443,클라우드 엔지니어,"['Jenkins', 'Kafka', 'Elasticsearch', 'React', 'Angular', 'Vue.js', 'Node.js', 'Python', 'GraphQL', 'Hadoop']"
2257,기아,박사,정규직,2025-03-09T17:06:09.551963,2025-02-20T17:06:09.551963,https://example.com/job/2257,광주,2025-02-20T17:06:09.551964,1,0,58000000,기아 데이터베이스 관리자(DBA) 모집,1127,데이터베이스 관리자(DBA),"['Bitbucket', 'Spring Boot', 'Cassandra', 'Swagger', 'Django', 'Spark', 'JWT', 'Apache Camel']"
2258,대한항공,무관,정규직,2025-03-16T17:06:09.551969,2025-02-20T17:06:09.551969,https://example.com/job/2258,광주,2025-02-20T17:06:09.551970,4,0,60000000,대한항공 프론트엔드 개발자 모집,3144,프론트엔드 개발자,"['Git', 'Spring Boot', 'React', 'JUnit', 'MongoDB', 'Flask', 'OAuth']"
2259,에어비앤비,학사,정규직,2025-03-15T17:06:09.551974,2025-02-20T17:06:09.551974,https://example.com/job/2259,부산,2025-02-20T17:06:09.551975,5,0,35000000,에어비앤비 자바스크립트 개발자 모집,1759,자바스크립트 개발자,"['Cassandra', 'Flask', 'JWT', 'Kubernetes', 'Docker']"
2260,카카오게임즈,무관,정규직,2025-03-19T17:06:09.551980,2025-02-20T17:06:09.551980,https://example.com/job/2260,대구,2025-02-20T17:06:09.551981,2,1,71000000,카카오게임즈 웹 애플리케이션 개발자 모집,927,웹 애플리케이션 개발자,"['Java', 'Kafka', 'Terraform', 'Bitbucket', 'CI/CD', 'TestNG', 'SQLite', 'GraphQL', 'REST API', 'JWT']"
2261,게임빌,학사,정규직,2025-03-11T17:06:09.551986,2025-02-20T17:06:09.551986,https://example.com/job/2261,부산,2025-02-20T17:06:09.551987,1,2,36000000,게임빌 프론트엔드 개발자 모집,3515,프론트엔드 개발자,"['Firebase', 'Terraform', 'MySQL', 'Node.js', 'Django', 'Go', 'Apache Camel', 'Kubernetes', 'Docker']"
2262,패스트파이브,무관,계약직,2025-03-13T17:06:09.551992,2025-02-20T17:06:09.551992,https://example.com/job/2262,창원,2025-02-20T17:06:09.551993,2,0,56000000,패스트파이브 Spring 개발자 모집,24,Spring 개발자,"['GitLab', 'React', 'JUnit', 'Redis', 'Cassandra', 'Swagger']"
2263,신세계,박사,정규직,2025-03-17T17:06:09.551998,2025-02-20T17:06:09.551998,https://example.com/job/2263,서울,2025-02-20T17:06:09.551999,1,1,43000000,신세계 Java 개발자 모집,3095,Java 개발자,"['Terraform', 'Elasticsearch', 'Spring Boot', 'Vue.js', 'TestNG', 'Python', 'GraphQL', 'Spark', 'Apache Camel']"
2264,아시아나항공,무관,정규직,2025-03-18T17:06:09.552003,2025-02-20T17:06:09.552003,https://example.com/job/2264,광주,2025-02-20T17:06:09.552005,2,2,69000000,아시아나항공 파이썬 개발자 모집,3895,파이썬 개발자,"['AWS', 'Firebase', 'Spring Boot', 'React', 'Angular', 'JUnit', 'Vue.js', 'Node.js', 'Python', 'Apache Solr']"
2265,교보문고,박사,정규직,2025-03-12T17:06:09.552009,2025-02-20T17:06:09.552009,https://example.com/job/2265,광주,2025-02-20T17:06:09.552013,1,2,45000000,교보문고 Node.js 개발자 모집,1688,Node.js 개발자,"['AWS', 'Jenkins', 'Elasticsearch', 'React', 'Django', 'JWT', 'Go']"
2266,제일기획,고졸,인턴,2025-03-07T17:06:09.552018,2025-02-20T17:06:09.552018,https://example.com/job/2266,광주,2025-02-20T17:06:09.552022,5,2,68000000,제일기획 파이썬 개발자 모집,2491,파이썬 개발자,"['Kafka', 'GitHub', 'MySQL', 'Cassandra', 'Spark']"
2267,하이닉스,석사,정규직,2025-03-12T17:06:09.552027,2025-02-20T17:06:09.552027,https://example.com/job/2267,광주,2025-02-20T17:06:09.552028,2,0,65000000,하이닉스 백엔드 개발자 모집,3482,백엔드 개발자,"['Jenkins', 'Git', 'Kafka', 'JUnit', 'Oracle DB', 'GraphQL']"
2268,이마트,무관,아르바이트,2025-03-04T17:06:09.552032,2025-02-20T17:06:09.552032,https://example.com/job/2268,인천,2025-02-20T17:06:09.552034,4,0,37000000,이마트 프론트엔드 개발자 모집,2095,프론트엔드 개발자,"['Elasticsearch', 'Bitbucket', 'PostgreSQL', 'Python', 'Swagger', 'GraphQL', 'REST API', 'Apache Solr', 'Go', 'Apache Camel']"
2269,메리츠화재,전문학사,정규직,2025-03-11T17:06:09.552039,2025-02-20T17:06:09.552039,https://example.com/job/2269,청주,2025-02-20T17:06:09.552040,2,2,43000000,메리츠화재 Node.js 개발자 모집,1283,Node.js 개발자,"['AWS', 'Azure', 'Spring Boot', 'PostgreSQL', 'MongoDB', 'Angular', 'TestNG', 'REST API']"
2270,삼성카드,고졸,계약직,2025-03-06T17:06:09.552045,2025-02-20T17:06:09.552045,https://example.com/job/2270,인천,2025-02-20T17:06:09.552046,2,1,57000000,삼성카드 자바스크립트 개발자 모집,1889,자바스크립트 개발자,"['GitLab', 'MongoDB', 'Apache Solr', 'Spark', 'Apache NiFi']"
2271,두산,학사,아르바이트,2025-02-27T17:06:09.552051,2025-02-20T17:06:09.552051,https://example.com/job/2271,대전,2025-02-20T17:06:09.552053,3,0,34000000,두산 파이썬 개발자 모집,2744,파이썬 개발자,"['Jenkins', 'Kafka', 'PostgreSQL', 'Redis', 'Oracle DB', 'Python', 'SQLite', 'JWT', 'Apache NiFi']"
2272,대한항공,전문학사,정규직,2025-03-14T17:06:09.552057,2025-02-20T17:06:09.552057,https://example.com/job/2272,인천,2025-02-20T17:06:09.552058,5,0,68000000,대한항공 클라우드 엔지니어 모집,2778,클라우드 엔지니어,"['Azure', 'Kafka', 'Firebase', 'Oracle DB', 'Swagger', 'SQLite', 'JWT', 'Kubernetes']"
2273,아이유브이,박사,아르바이트,2025-03-07T17:06:09.552063,2025-02-20T17:06:09.552063,https://example.com/job/2273,대구,2025-02-20T17:06:09.552064,4,2,48000000,아이유브이 QA 모집,4282,QA,"['Azure', 'Firebase', 'Elasticsearch', 'Angular', 'JUnit', 'Redis', 'Swagger', 'Python', 'Apache Solr']"
2274,11번가,무관,정규직,2025-03-15T17:06:09.552068,2025-02-20T17:06:09.552068,https://example.com/job/2274,대구,2025-02-20T17:06:09.552069,4,2,64000000,11번가 백엔드 개발자 모집,3309,백엔드 개발자,"['Git', 'Azure', 'MongoDB', 'Swagger', 'Docker']"
2275,KB국민카드,전문학사,계약직,2025-03-14T17:06:09.552074,2025-02-20T17:06:09.552074,https://example.com/job/2275,부산,2025-02-20T17:06:09.552075,5,2,43000000,KB국민카드 Spring 개발자 모집,4349,Spring 개발자,"['AWS', 'Java', 'React', 'Node.js', 'Flask', 'Apache Solr', 'OAuth', 'Go']"
2276,삼성전기,무관,프리랜서,2025-03-13T17:06:09.552079,2025-02-20T17:06:09.552079,https://example.com/job/2276,광주,2025-02-20T17:06:09.552082,5,0,59000000,삼성전기 자바스크립트 개발자 모집,4767,자바스크립트 개발자,"['Jenkins', 'Firebase', 'GitHub', 'Vue.js', 'GraphQL', 'Flask', 'Ruby on Rails', 'Go', 'Spark']"
2277,애드테크,석사,인턴,2025-03-20T17:06:09.552086,2025-02-20T17:06:09.552086,https://example.com/job/2277,대구,2025-02-20T17:06:09.552087,1,1,60000000,애드테크 파이썬 개발자 모집,2318,파이썬 개발자,"['React', 'JUnit', 'Vue.js', 'Ruby on Rails', 'Apache Camel', 'Docker', 'Apache NiFi']"
2278,피지컬갤러리,학사,정규직,2025-03-07T17:06:09.552092,2025-02-20T17:06:09.552092,https://example.com/job/2278,서울,2025-02-20T17:06:09.552093,1,0,41000000,피지컬갤러리 데이터베이스 관리자(DBA) 모집,573,데이터베이스 관리자(DBA),"['MySQL', 'CI/CD', 'PostgreSQL', 'GraphQL', 'Django', 'Flask', 'Hadoop', 'Apache Camel', 'Apache NiFi']"
2279,토스뱅크,무관,인턴,2025-03-05T17:06:09.552098,2025-02-20T17:06:09.552098,https://example.com/job/2279,인천,2025-02-20T17:06:09.552099,3,1,40000000,토스뱅크 Node.js 개발자 모집,3744,Node.js 개발자,"['Firebase', 'PostgreSQL', 'Vue.js', 'Spark', 'Apache Camel']"
2280,로켓펀치,전문학사,정규직,2025-03-19T17:06:09.552103,2025-02-20T17:06:09.552103,https://example.com/job/2280,부산,2025-02-20T17:06:09.552107,5,2,35000000,로켓펀치 자바스크립트 개발자 모집,1066,자바스크립트 개발자,"['Git', 'Java', 'GitLab', 'Spring Boot', 'JUnit', 'Node.js', 'Cassandra', 'Oracle DB', 'Apache Camel', 'Apache NiFi']"
2281,NH농협은행,전문학사,정규직,2025-03-15T17:06:09.552112,2025-02-20T17:06:09.552112,https://example.com/job/2281,서울,2025-02-20T17:06:09.552113,3,0,56000000,NH농협은행 데이터베이스 관리자(DBA) 모집,3093,데이터베이스 관리자(DBA),"['Firebase', 'GitHub', 'MongoDB', 'SQLite', 'Flask']"
2282,한화생명,무관,정규직,2025-03-15T17:06:09.552118,2025-02-20T17:06:09.552118,https://example.com/job/2282,인천,2025-02-20T17:06:09.552119,3,0,38000000,한화생명 웹 애플리케이션 개발자 모집,627,웹 애플리케이션 개발자,"['Azure', 'Kafka', 'Spring Boot', 'React', 'Python', 'Apache Solr', 'REST API', 'Ruby on Rails', 'Hadoop', 'Apache Camel']"
